Name,Moran's I,UMI Count,Spots
PSMB5,0.10886039455245212,3.7089255681278477,3160
CCT7,0.05686034771185268,3.7063926505789593,3148
GSE1,0.10746791190616872,3.703650793665518,3164
COL3A1,0.30493248974806453,3.701715163121632,2893
MTCH1,0.10778974938156913,3.684639560510367,3169
CCND1,0.11496654402783665,3.6840196918760477,3176
RNPS1,0.1184358754013468,3.6825592446286364,3149
MCM7,0.09252588150716153,3.680038207403708,3179
EIF3E,0.11212533786444238,3.6786917467360376,3090
ATP5MC1,0.3409193424673283,3.678031772076717,3025
ARL6IP4,0.06333771390291712,3.659624273843061,3183
C3orf14,0.15274165617069319,3.658982887075293,3105
RBM4,0.07804378597701071,3.658349774509896,3187
SUB1,0.09070007626861612,3.65209845281469,3126
ATP6V0C,0.17140826821255736,3.651796414358369,3104
KDELR1,0.16246954169904682,3.6482070896475207,3101
MORF4L1,0.17640233100355968,3.6401843376430585,3113
IDH2,0.06956556718124625,3.6366084140345802,3183
MAZ,0.08474517651576668,3.636033096027427,3151
C1orf194,0.48238001227780625,3.630846831166734,2534
C7orf50,0.09755897948250752,3.6254902761570125,3168
REEP5,0.12763899877343673,3.623579173947168,3144
EMC6,0.05940714440773953,3.6205359671032897,3162
PTBP1,0.10396881982108903,3.615525520084733,3165
RNF7,0.11025989322494105,3.6131781805360395,3128
PPIB,0.17904557456691966,3.607103462846794,3069
RHOA,0.11103838623020633,3.6017275770451564,3161
TMED10,0.13457516482641968,3.5855627803754784,3086
DDIT4,0.1916555802258041,3.5759856574664792,3059
ANP32B,0.07818101832298271,3.5685297855646425,3137
PSMC3,0.050491548053254655,3.55930777862714,3188
EIF3F,0.16555939035783332,3.5552318552591733,3110
STUB1,0.07205168560851175,3.549564015476583,3154
DDX17,0.1224544404222737,3.5445316060721384,3145
COX7B,0.08332776568809179,3.5426946412936346,3138
HNRNPM,0.103584034078798,3.5218092193264803,3184
TUBA1C,0.11566251807811413,3.5190808818252988,3104
EIF4A2,0.09683988676953194,3.502258610573438,3155
C9orf16,0.0940545024665294,3.5017027912151044,3103
PSENEN,0.2682667180695705,3.4734789856813424,2996
SET,0.07098512503009904,3.4654879981202655,3125
HM13,0.0754979654851733,3.4635391168796077,3129
AUP1,0.1965466296388515,3.4586332389908594,3138
APPBP2,0.10029598352214115,3.451950330948941,3108
TNNT1,0.1329540021399413,3.4489263847866174,3079
PRDX4,0.2381071867596466,3.4487189058617687,3019
SF3B2,0.07244604985921942,3.4394760589992734,3133
CNPY2,0.09886331809016372,3.4299893380899986,3150
MAT2A,0.07972721840234648,3.429469517305947,3199
CD81,0.08759250847253487,3.4210640275757744,3126
MRFAP1,0.08997216108503756,3.418067094828143,3105
ZNF706,0.07465467080209996,3.4112670491211534,3116
SDC1,0.14260006958285273,3.400737960709411,3081
PLXNB2,0.10636901875754433,3.398491607276635,3125
BCL7C,0.28271061159310373,3.3939443480513476,3053
RAB1B,0.10476108954475244,3.3931688478110194,3112
ERP29,0.14904436585158357,3.3856802341374324,3108
KIF22,0.0685950897124764,3.3820045194474897,3147
AP1S1,0.10437087056736487,3.372454061419002,3119
ANAPC11,0.09781696426955182,3.3685786430114706,3111
CLU,0.25137140723170076,3.368221593325884,3011
ATP5PB,0.13538911365195147,3.367703182603804,3027
SRSF3,0.050435054504978497,3.363658951234094,3122
RBX1,0.070206915875904,3.3621403059810167,3113
RHPN1,0.22263101156490153,3.3580652159929407,3059
PHB2,0.09016628089594311,3.357944707443553,3092
HIGD2A,0.1407151756887965,3.3540794205779147,3070
TXNL4A,0.11375075742074346,3.347826335160122,3111
C1orf43,0.10327050009064041,3.347104108759804,3064
PET100,0.08527506305644184,3.3444826472824665,3120
CLPTM1L,0.1264791417527725,3.3438375622830105,3084
TMEM205,0.09283739310472328,3.3366665505298476,3069
SSR3,0.08529426015335603,3.3319524869715837,3091
SH3GLB2,0.17626773675258525,3.3291576513566716,3090
GNB1,0.07572509839060171,3.3182615682335292,3167
MRPS34,0.07514424490503657,3.3124091291758093,3094
SPCS2,0.1075165337453938,3.311585507917916,3127
TM7SF2,0.10504796019942618,3.3081033692342907,3064
CSKMT,0.058668210586399545,3.3046478778906905,3140
ATP5PO,0.09658170905690058,3.28957969910906,3070
BZW1,0.13184730609787626,3.289070323839476,3036
PTPMT1,0.10106930178949594,3.285445492125199,3060
SNHG32,0.1333583706575356,3.2843541695159884,3060
EIF4EBP1,0.26115800362141545,3.282343289306309,2971
CCT5,0.10169157903992553,3.2806583811226204,3088
FGB,0.6877861528925381,3.2715904079117677,1550
DPP7,0.12214705137905407,3.2681496018261917,3106
BUD31,0.08528735738792965,3.261928844031774,3103
HSPA1A,0.14037070036515895,3.2578796498828115,3030
BIK,0.23229383681238996,3.2542143722595815,2989
ATP6V0E1,0.10492394596400793,3.2528991093847455,3052
NOP53,0.12318399250493169,3.2490882490276887,3052
SEC61A1,0.06604617356087902,3.2444367124340694,3093
ECH1,0.11214013070523636,3.2444066357696637,3052
SLC25A1,0.12629506202795085,3.242978607323107,3066
GFRA1,0.28860753970852887,3.2369338549491915,2916
HIPK1,0.0695532926854788,3.2297919861402864,3102
UQCC2,0.07255055887340475,3.2286617101069934,3104
UFC1,0.130680941758078,3.223759064130049,3053
TP53TG1,0.16296921213266424,3.2231540644602377,3079
TECR,0.14862269440253095,3.219862457637671,3082
SMARCD2,0.05860479876028677,3.212654776154524,3077
ZFP36L2,0.18407083576449132,3.2116709237844847,3077
EWSR1,0.07936934559529346,3.210929170693655,3126
KRT10,0.10149533018644007,3.2100665660195524,3113
HDGF,0.06333297636603083,3.2052120659282233,3049
APLP2,0.15785937052502377,3.201796760015622,3035
JPT1,0.08156574811863461,3.199731719048204,3097
CTNNA1,0.09302108212880318,3.194232024293795,3060
MYH9,0.07593844710976251,3.1936559884710767,3041
KPNB1,0.06235397096201287,3.1921908972056108,3095
ARPC4,0.05443953506109378,3.1913155437668093,3072
TAPBP,0.08480130815463226,3.1910203318142822,3101
PSMA2,0.10282051808809729,3.187899815604031,3087
CCDC47,0.350611565683166,3.186667071339476,2894
LSM4,0.07585412544378194,3.1859968105408907,3061
WBP1,0.13679815576240764,3.185531613436343,3073
SH3BGRL3,0.09755074652096885,3.1775376146497605,3053
HSPA9,0.08481155277377249,3.1673795184395637,3049
HOOK2,0.16509657079876938,3.1558873316574405,3047
RAB1A,0.13624049922956127,3.154370307925777,3087
APMAP,0.1204798438725508,3.1528349780141443,3043
ATOX1,0.12865600767332483,3.14862129998481,3064
RNASEH2C,0.07605139479946499,3.143468094975216,3078
RGL2,0.2308271696833033,3.1402435562827646,2989
NPEPL1,0.15744015086459684,3.1393604569360094,3085
ERBB2,0.17225661043913532,3.1309674786034356,3033
RPS6KB1,0.07167801838937009,3.125828881542178,3061
PDIA3,0.17031449506602328,3.1250895641274896,3018
PGK1,0.09629879842586977,3.1187186964618676,3012
TMED3,0.0960251124791195,3.097644852340628,3045
ADIPOR1,0.10590032195008428,3.0855123887322016,3037
AHCY,0.08277297079445581,3.0803177063291383,3046
SEC16A,0.13738034568346139,3.073314230732611,3020
CYC1,0.08215286053440274,3.0651340925314767,3021
H2AFJ,0.08192028353942803,3.0638399750619945,3103
NDUFB3,0.08116091007923548,3.0460729151302353,3029
TLE5,0.09910955906208489,3.043636921001063,3055
CUTA,0.05531586263414736,3.03569560379338,3054
ATP5PD,0.07201368183678314,3.035192219366446,3032
COMTD1,0.11283963507239182,3.033762155923688,3044
ILF3,0.1012560904472765,3.0334177071271524,3066
DCTPP1,0.09003640109702327,3.024280258938399,3038
MGST1,0.14982200608344415,3.019645627337847,3001
RAD51C,0.06222594854575591,3.0194116572642793,3072
FOXA1,0.10244579896479543,3.0066355390806,3031
TXNIP,0.1259321758902644,2.9965956118537798,2998
C1QBP,0.12669331095862885,2.9932421969343035,3011
TSPO,0.09670753945568768,2.9899210295098078,3005
TM9SF3,0.11192802913263368,2.986095165324911,3045
TMEM259,0.1750504796127343,2.9847940085887577,3011
SNU13,0.0792342014875336,2.9823688975820297,3018
PDCD5,0.09133667912963808,2.9806507821076376,3006
TTC36,0.6682595698788207,2.976215749901415,1577
GRINA,0.10314717002008293,2.974473449973378,3034
SRSF7,0.05040276852027383,2.9744161407926093,3083
SARS,0.06277228088377894,2.9741961718010703,3062
ESD,0.10706083731371756,2.971270603615566,3014
RAD23A,0.08397722157119762,2.961485169902571,3022
YPEL3,0.2626429281272426,2.9483991464689696,2909
RAB25,0.08034932613422345,2.9383958397612453,3042
FBXW5,0.08781193853692551,2.937629431040559,3033
PSMA4,0.059721736485530495,2.9365656427040316,3045
PHB,0.10306402166070934,2.933720559097261,3032
GHITM,0.09946274355166294,2.9313316457379677,3014
OS9,0.14910956029952022,2.9233798014346073,3017
UQCRFS1,0.07858671478870281,2.9226983863916898,3029
DSP,0.15471160378058882,2.9219939154506087,2959
NORAD,0.059907408087039794,2.9086629368403005,3000
MAGED1,0.10124174180633727,2.9055310219723096,3036
C4orf3,0.12607150006781057,2.9050322478329442,2990
RUSC1,0.13741391688507273,2.9040649476336156,3026
LSM5,0.0720175242908741,2.890286952024172,2999
PRKCSH,0.11684984332417946,2.882740241423933,2977
RANBP1,0.08016261855394857,2.8720955200415803,3023
CD24,0.2652763970397816,2.865587282898209,2827
IGFBP2,0.15622608314997488,2.857313191207388,2987
MYO5C,0.12318610648184922,2.8563749983850455,3009
LLGL2,0.10243494139698799,2.855841227905077,3015
HLA-B,0.13856984893591306,2.8526555799719504,2983
AQP3,0.2735474668362956,2.8522462799418995,2838
ACLY,0.08624801314953691,2.845093952494407,3022
SPCS1,0.10283635384380965,2.8444480028885533,2992
ATP1B1,0.20852922752896422,2.8286634658276943,2900
YBX1,0.25416859383384144,2.8264543308317838,2867
SAPCD2,0.11446612213739124,2.8177649742546587,2992
FKBP4,0.09629915930360676,2.8168018279053806,2994
PKIB,0.22133488898796433,2.8118483956137275,2918
NDUFA7,0.09667114269042329,2.8097457244953272,2989
TMEM219,0.1117919591647755,2.8070312243574747,2965
TBC1D9,0.3110416107133609,2.8054868967699167,2796
RTRAF,0.07841179562053646,2.803932333136227,3006
SLC38A1,0.10868791050486856,2.796051683724727,3003
SMIM7,0.10812404931615885,2.794457777742302,3000
MTCH2,0.21261470053577064,2.7898811117310465,2963
MYDGF,0.08240327531476761,2.7747415359646026,2972
SPPL2A,0.08724149411166211,2.7688609312843515,3020
VPS25,0.08482522175580065,2.7539488337890115,3010
SNRNP200,0.07005198436105327,2.7511603258740545,3011
UQCRC2,0.0576708223894593,2.7389816358717254,2994
RPA3,0.07364762037483785,2.7388211268864535,2957
TCEAL4,0.13048042421568826,2.7336110116285495,2975
CHMP1A,0.07442944543492146,2.732859833999743,2992
CHCHD10,0.1696694766253699,2.729814095591203,2957
CORO1B,0.08860927392944522,2.7229815116924763,2973
COMT,0.18499927287417112,2.7226573645360586,2899
ABHD11,0.12324388533105991,2.7200907072918574,2957
SRSF5,0.06308957359599145,2.7160683134055508,3003
DNPH1,0.05549437968038807,2.715661023948764,2966
H2AFY,0.07296774125505845,2.7100347357899524,2968
COX16,0.12074141003597719,2.7001632665022983,2916
MRPS24,0.06691837720690416,2.697494611649324,2984
POLR2G,0.06231428073990785,2.695724167936135,2996
COPZ1,0.0972882944706969,2.6911813983247095,2995
VAPA,0.12301111429012455,2.6899210629420294,2962
RBM3,0.08926401081871504,2.6876290033205694,2956
DDX3X,0.1678795813690354,2.6803441127729157,2928
PFDN2,0.06387994341256913,2.669047966026786,2988
FKBP3,0.09228488932855006,2.665734810143612,2940
GET3,0.10999328167601856,2.662866150943841,2933
NELFCD,0.0962696604075196,2.6594490835238687,2951
NOP10,0.057319414434663186,2.656796668806345,2964
HID1,0.11581369727241338,2.656090420058372,2950
MGMT,0.0900265946821568,2.65526769796725,2987
SYPL1,0.08642265909223337,2.653244237668648,2944
RBMX,0.05811481129802951,2.6489985305871335,2979
MRPL27,0.06485199089251431,2.6437955559986723,2993
RAB13,0.11822452429534733,2.642436918685433,2915
SLC50A1,0.09624313251064147,2.641369788197403,2968
TCTEX1D2,0.18704109589323967,2.6241510658773475,2898
MAP2K2,0.0577502065739396,2.6230109676606044,2990
LEO1,0.0907342573209809,2.6189565529520253,2929
DDT,0.07948523661914303,2.616878349151706,2954
SIKE1,0.05091080416355575,2.6105680918319614,2956
EIF3H,0.09261040469193346,2.6067073180173397,2952
OTUB1,0.08473556814395523,2.6038800744782504,2940
PPM1G,0.11331058857830932,2.6011689740042696,2912
DNPEP,0.053904786876479704,2.6000865667138293,2948
NRBP1,0.09517127268091378,2.597990535064705,2955
SNRPD3,0.09085168196339269,2.5938734085777533,2964
EIF3I,0.17214728194249954,2.5933110609709997,2932
VDAC1,0.09428875188129658,2.5915654461399904,2919
AKT1,0.08339115509286645,2.59065705763596,2950
NANS,0.05729239496239274,2.5860732884471167,2974
LTBP3,0.08363843296516035,2.581790640063881,2962
LSR,0.10376774783285496,2.5796762495910803,2899
PPA1,0.1211525267988323,2.577969679224073,2900
HES4,0.06266593295004094,2.573687870001517,2976
NDUFAF8,0.06650024073226847,2.571258880920283,2950
MRPL14,0.06929698257913684,2.566690888477025,2921
EPS8L2,0.18655037570591468,2.5639659001113233,2914
ANKRD13D,0.1656344016703703,2.558045130060757,2934
NCAM2,0.08008470528468106,2.5547893512724684,2926
CHD3,0.08787552476238704,2.551269663637411,2945
IGFBP4,0.17986830239662135,2.548611819879866,2837
PSMA5,0.08984952550556558,2.5425705206568194,2901
SERPINH1,0.07144724788228708,2.541363029818718,2931
SPTSSB,0.29924255916842263,2.5401280154948824,2629
DRAP1,0.07458414380785261,2.5363974438533665,2936
DUSP23,0.054474220032139226,2.534064056564344,2961
MT-ND5,0.2467248984489668,2.531288576620414,2715
STMP1,0.0916093580618608,2.5307900832355426,2922
HPR,0.699345764100691,2.526875976719921,1282
PRSS8,0.16119338485990084,2.5262396082606218,2829
SRSF6,0.05797391862328806,2.525290220077636,2967
ARF3,0.09603031844420387,2.523705712761569,2923
ARPC2,0.09641966702324649,2.5211169228808377,2929
LRP1,0.44152333186141657,2.516379830135843,2376
CYCS,0.17910827388738412,2.513195432582128,2854
NDUFA11,0.0542966547886371,2.511806970112718,2943
DYNLRB1,0.14737363959021738,2.51017587668202,2882
EZR,0.05975870676952384,2.5096135547058593,2944
ACP1,0.07260508612595909,2.5044659686449537,2915
BRD2,0.0500273028672733,2.503929261622314,2944
ARL6IP1,0.10203604482061943,2.501084303499925,2864
AKR7A2,0.07009896092340492,2.4960419761351385,2927
NME4,0.08824637210490843,2.4918635102385904,2909
RSPH1,0.4408373783793944,2.490768997644141,2289
BAG1,0.21552758916058248,2.4903451654418234,2806
MRPL36,0.0701556243113561,2.4881240131332265,2924
NDUFV3,0.06794279138963993,2.4742392810657567,2940
MRPS26,0.06839988613989922,2.4717357014539805,2933
ABHD12,0.1014195257469498,2.469865815345,2892
TMEM183A,0.059724333388102534,2.469257852863963,2901
TMEM208,0.05391795997717506,2.466789646277209,2926
CANT1,0.0876092093693256,2.4612434895638566,2931
SSBP1,0.0810108196635961,2.4582708480580457,2883
SSNA1,0.09519637679667903,2.4566764988059346,2902
ALB,0.6428238957893255,2.456597887487572,1469
SERPINB6,0.08517026461420524,2.456301656928957,2893
CHCHD5,0.05546883482826011,2.4517403469389847,2905
ETFA,0.06448044099543178,2.4502894534602704,2912
MRPL20,0.05793018404234056,2.448698323581434,2908
APH1A,0.08244345463150594,2.444450264594593,2903
RRBP1,0.08009380238931565,2.442145924675582,2914
ELP2,0.08909268459598058,2.441063422972847,2897
TBCB,0.06503040683057176,2.4406627543663793,2957
SPINT1,0.12987702881346302,2.438539919536178,2864
LRPAP1,0.06988226053308468,2.4380566291762302,2922
CLTA,0.15106176002842608,2.4368227895572105,2882
PIAS3,0.1030752215131395,2.435691989422207,2900
ISYNA1,0.13232092951474037,2.4352458521276654,2905
AAMP,0.06865105689856403,2.435206919983928,2953
COMMD4,0.060588732061081334,2.433662101915592,2906
PTTG1IP,0.10857391487435195,2.4314540048928213,2869
GGCT,0.10541676589050707,2.4271627212974907,2885
YWHAB,0.06868157407916914,2.4238857381320855,2895
SSBP4,0.057778335783855134,2.4221548448402315,2932
CHPF,0.1753942463810588,2.4115813976755653,2824
TSPAN3,0.06118297729594528,2.409750052547975,2888
COA3,0.0766729763400488,2.405551321830778,2879
XRCC6,0.06168236238968216,2.4043657965185368,2898
ANAPC16,0.05172033475014515,2.404015723950223,2900
CIAO2B,0.06478982378052457,2.4038250154614382,2904
TMEM9,0.08725570110730137,2.4030956778988783,2879
EIF4H,0.09800464606922846,2.401931428889196,2910
FBL,0.09449059969016829,2.4017055143190125,2907
SNRPC,0.050280018509342196,2.4010526174792606,2907
PDXK,0.06649917353820425,2.399966545798385,2919
PDIA4,0.09883926953094675,2.3935405154679543,2853
MRPS16,0.05938422861124571,2.392804776581173,2886
ISOC2,0.07834103382685402,2.3894600699132114,2889
CDK10,0.12568824227141562,2.38895987412606,2893
CTSD,0.16897974055272846,2.386379380064547,2781
NECTIN2,0.10376108104917009,2.385049878262835,2863
ADI1,0.09886953580249215,2.3850447164761355,2848
GGCX,0.08298363633773335,2.3848720639951093,2618
RAB7A,0.05189801214608825,2.38426660148568,2908
NINJ1,0.09180217066332541,2.3787789175337175,2879
BCAS1,0.14904010805645682,2.3782634604744475,2810
CHCHD1,0.07138439307099345,2.3781708940206836,2859
ARRDC1,0.12430649645463003,2.375932589279137,2896
DHCR24,0.10340005893445454,2.3751178920651626,2872
PSMB3,0.09373720272760218,2.3720354450270222,2883
SEC13,0.08178254199543987,2.3708627596427863,2887
GTF3A,0.08697322793901346,2.366385201414989,2842
PAPOLA,0.0988516498299074,2.365958597650537,2884
ID3,0.28707228034164917,2.3656622166721317,2659
TOB1,0.15495985815574193,2.3509136809821305,2820
UBE2L3,0.1241204075161279,2.3508514150804003,2856
RPS19BP1,0.06745062516209514,2.348863755296626,2874
MCRIP2,0.054589154938192753,2.3478512046988738,2872
LAPTM4B,0.14142069324688314,2.3443205444968007,2813
PILRB,0.15652491662658202,2.3432635998217344,2841
SAT1,0.17826141034739296,2.342074295573232,2769
ALCAM,0.13923158759339296,2.3389816096307774,2894
PPP1R35,0.08359690782254009,2.333891808133002,2903
SYTL1,0.14641978022847432,2.330159617345327,2829
PDXDC1,0.08606463791968193,2.329012470642212,2877
VDAC2,0.06706252223484285,2.32327139518919,2852
RHOT2,0.11277038582708315,2.3184344968521877,2865
MRPL12,0.06447870673476652,2.3165624774045552,2860
C6orf62,0.09361359755087616,2.314348982328817,2844
DYNLL2,0.1628836821094004,2.311730241073009,2845
SQLE,0.18147454743962085,2.3109807085812504,2790
PCCB,0.07277816725017719,2.3102408633472873,2903
PGRMC1,0.34120485230681924,2.3067528709936993,2627
DAD1,0.08124328604296566,2.3055126485882886,2842
REX1BD,0.103038856926933,2.300169493124681,2867
MARCKSL1,0.12389040181518114,2.2994140178186995,2795
RER1,0.07225107359958607,2.298692962159785,2886
SLC4A2,0.050967007384013496,2.2981270392141777,2877
TMEM134,0.09648779707404559,2.295140134820116,2887
DYNLT1,0.11251803539810035,2.2942590747959124,2806
VPS28,0.0560749426524812,2.2919700849269926,2878
SURF4,0.09044847731963238,2.2880957712279786,2844
EFNA1,0.12220071391123372,2.2855325405867295,2815
TPM4,0.10312305044408131,2.285457013570748,2832
SNRNP70,0.06621601948843256,2.2852925383396476,2872
COA4,0.07045266704141405,2.283420377846662,2833
PSMC4,0.09033194908239667,2.2823980277176434,2852
ARFIP2,0.05051121231619061,2.2805492475949083,2873
RNF130,0.1364627638110646,2.2801393860527117,2822
ASAH1,0.1107582572700486,2.277429671571723,2837
DANCR,0.11570380683902129,2.2766774293523824,2839
MRPS18B,0.06544601622810807,2.274456505617381,2857
DNAJA1,0.0875483952104459,2.2672955039555864,2846
TIMM10,0.07342093764607097,2.2664110406782196,2854
POLR2H,0.05264892147686599,2.265580341796394,2871
DECR1,0.13598006960912926,2.2614313855440726,2851
RUVBL2,0.12275599489027748,2.260903382515409,2817
AGPAT2,0.08617303590204735,2.260618116613117,2811
SLC44A2,0.09279118805549166,2.25515566033405,2836
RAP1B,0.13989136434709457,2.2550925191971776,2828
MBTPS1,0.10857890632947534,2.2549228094540634,2813
PLXNB1,0.1720730687118856,2.254591992828848,2787
AGR2,0.24173452293538653,2.2532200177736694,2623
ACTN4,0.06620068742175161,2.2531469431358238,2847
CAPN1,0.06903682728045177,2.2519445866186167,2853
MIEN1,0.058956467018684094,2.2496346640584592,2849
MXD4,0.12059756331751154,2.2483978133826454,2784
LSM2,0.08052672971438882,2.246602958088307,2860
YWHAQ,0.07099367926258388,2.244780304888683,2815
EVL,0.2193262379536803,2.239997851185858,2650
MRPL43,0.08077595524702082,2.2393804775843114,2836
HMGB3,0.14772018303258824,2.2353145847946934,2764
CEACAM6,0.32271349166226804,2.234926837823637,2534
FKBP10,0.12057849437178185,2.2330718167678643,2787
CKS2,0.09847555311509193,2.223427223062468,2822
NT5C,0.06121293782376862,2.2205261259545916,2874
ETFB,0.24904870388863884,2.2171364094340666,2699
CDC42,0.07898296687626892,2.2148430663854497,2843
PCSK1N,0.1672548070878753,2.2131562034464842,2750
SYTL2,0.18084025350504576,2.2126924361500877,2774
CAPZB,0.05342127216884282,2.2079108823199185,2831
IFT22,0.2239378412793668,2.206119555642556,2702
TSC22D3,0.11824948132094446,2.2055304357672747,2812
RAB5C,0.09868293954248993,2.2052958077649683,2839
MRPL24,0.07406066804297565,2.204612246486097,2885
VKORC1,0.0909698713753851,2.204524848507627,2783
BAG6,0.07130635091670494,2.2026070397343185,2856
INPPL1,0.09658395263895486,2.2017385259162587,2846
PMPCB,0.09270304752388456,2.1976764343391606,2845
TMED2,0.0776599071682811,2.1972679770113537,2780
RABEP2,0.1491625541359577,2.195111957328907,2760
CCNL2,0.1547306266278897,2.193786253732479,2815
GREB1,0.3225617199270757,2.1844485106848475,2575
FAM50A,0.0860112110183383,2.182862135830303,2817
AP1M2,0.05626340251771791,2.182061633923432,2842
EIF2AK1,0.0978146034325421,2.17991024844698,2799
NDUFA10,0.09060904478215245,2.178861954729689,2835
WDR34,0.06447596327973011,2.1782151615530387,2855
CHD4,0.058195197492253645,2.1766761576781497,2846
BAD,0.054479215990146455,2.175779713565379,2789
SLC2A4RG,0.053950078232244444,2.174711093335917,2866
BOLA3,0.08216374640144831,2.1718466630707094,2795
ECI1,0.061534368345642035,2.1701354507897417,2817
UBA1,0.16253965239603108,2.1698188617123138,2738
NUDC,0.10048622022487802,2.166723694294961,2795
JPT2,0.07917819788007782,2.1654250769660353,2819
POLR1D,0.07864806604041398,2.1651747954625593,2782
PA2G4,0.06341185481225758,2.1649803305338104,2796
DDX41,0.059048700560901765,2.155750674522675,2798
DDX39A,0.08086338221956417,2.154850587230231,2769
ABCA2,0.08905444662261817,2.153429403499958,2810
CDK4,0.07028661435626181,2.1513907094785685,2755
EIF4E2,0.06893009549444354,2.1476529752385862,2854
ANXA5,0.08084754122423926,2.145240091748614,2767
RPN1,0.10692835968527327,2.140608035008129,2739
CYP2D6,0.6456309174958778,2.1381644693262856,1310
C18orf32,0.10283334000517942,2.1371650752608176,2782
TMBIM4,0.12904934619863434,2.1330966626963828,2763
SEPTIN9,0.06254033933812501,2.131301644610542,2789
PHKG2,0.09452038189438663,2.13128406674615,2824
DNAJC19,0.2967749867924131,2.1280004116810307,2600
SRRT,0.06250243333253441,2.1277211439541244,2854
CLSTN1,0.11366441608430203,2.125541697323723,2772
IMPDH1,0.06740899186633853,2.124557689247466,2774
TOMM5,0.0849569459426755,2.1200947697342256,2764
FAM120A,0.16256084444012725,2.1188901764144195,2779
TMEM59,0.10101717320350048,2.1149649244677993,2768
PTOV1,0.07732026539146009,2.1123291605045815,2829
HLA-E,0.0654023211821112,2.1099500302648915,2787
TSPAN13,0.14146367281812114,2.1085290080995587,2739
GRK2,0.05342446300810731,2.1083509816539983,2788
SNHG16,0.09404542028687132,2.1066907280119493,2790
RPS6KB2,0.07405147770311271,2.1043793490216385,2809
TIMM13,0.053301624781847835,2.101701766885983,2837
EIF2S3,0.06000261648363791,2.0964950781157743,2792
ISCU,0.09256761370082263,2.0960847942343412,2780
GANAB,0.07023501371603151,2.0948111653770347,2775
PYCR1,0.09012287173660889,2.093544860201514,2775
PPP1CC,0.07220397702646704,2.0849582508994415,2783
HIST3H2A,0.49873508529632826,2.0834499747068076,2149
UFM1,0.050700875857558524,2.081031099680825,2806
PRDX3,0.11618098475856765,2.0806412250902033,2776
ADAM15,0.1004381827244333,2.0797441566266346,2791
TMEM132A,0.10696361291648782,2.0779673712454163,2766
MRPL17,0.06485002816449308,2.0766947203149124,2795
SLC1A5,0.1004095416024902,2.0732534315684794,2749
CCS,0.10708798579361947,2.070883591921618,2773
GSTK1,0.08030966601860963,2.068885193746985,2816
MSRB2,0.094717821455553,2.0629010996847628,2759
TAX1BP3,0.08940329199962453,2.052164229504976,2725
PSMG3,0.0556555227985395,2.0517006605791166,2779
HADHA,0.05302630523278862,2.0507100464192702,2776
CCT2,0.06033236741115566,2.0481304700112815,2787
STMN1,0.09126401318908837,2.047109766362125,2706
BRI3,0.07171659194129933,2.046846140768784,2744
ERH,0.07222335961732962,2.046008839253809,2773
ARPC5,0.07730538185388637,2.0424437183040896,2778
TM9SF2,0.25983604330373306,2.0376327248063117,2624
TMOD3,0.050949832185609584,2.0365312864466567,2796
DHPS,0.09071425420444011,2.0275803471100753,2744
ERRFI1,0.5525334005604613,2.026769063999933,1775
HADHB,0.07251988516518691,2.023567254774579,2763
GIPC1,0.05915254677701874,2.0192618125743853,2736
BNIP3,0.17250299837917138,2.019033258935866,2668
TALDO1,0.05091432365280878,2.016623541438572,2775
GAA,0.07254533434992494,2.016472197772327,2751
PNN,0.08302714544040567,2.013696252786245,2774
CBX4,0.08848621174043969,2.0076334194612815,2717
CPNE1,0.07288211797146853,2.00740578848816,2781
ELMO3,0.07129464213668953,2.006994361827944,2771
COQ4,0.1167701607607066,2.0062050633454795,2755
ZKSCAN1,0.08744151392031656,2.0018459586063626,2734
IMP4,0.06733988104892162,2.001842554550711,2769
TRAPPC6A,0.05665117007602558,1.9993044044400432,2760
RAP2C,0.05190148573519791,1.9984637565798777,2739
AP1G2,0.1300688297220078,1.997811258044502,2770
TADA3,0.05268067791220578,1.9960996287987574,2754
CDK2AP1,0.13886305329539278,1.9936126951566608,2669
IST1,0.08618469267380405,1.990279683830145,2746
HES6,0.26937672193896395,1.9877422115469912,2463
NUDT4,0.12274166260770737,1.9874470815297065,2687
KPNA2,0.07844613672445924,1.982406963438588,2697
PAIP2,0.1588619612272392,1.981144847214864,2736
CUX1,0.11524857626998802,1.979462813049603,2693
PTPA,0.05609529480890919,1.9741310188422236,2742
ARL1,0.08896188953299053,1.9708459582722822,2716
PICALM,0.09121143470739553,1.9691273907676132,2737
CREB3L1,0.2699105055831559,1.968974067519458,2537
CTNNB1,0.08594842986390594,1.9662631750184114,2690
MTDH,0.066316667800653,1.9659991753447388,2731
TRAPPC1,0.1063497365093175,1.9606031111383202,2712
LAPTM4A,0.11032439578459535,1.9601972930839044,2702
RASSF7,0.11757302105383004,1.9578589118052858,2700
TOMM20,0.09938049154267897,1.9489612737650521,2700
TBC1D9B,0.07454329027470914,1.9484607221214416,2718
GTF3C1,0.08009351535604958,1.9399659556715918,2729
FAM214A,0.08170554825673322,1.9386352537051912,2677
PARD6B,0.051893651687150086,1.9385398173813435,2736
POP7,0.06088741548694339,1.9352416817282512,2731
SMARCA4,0.054068169279672375,1.9333195917354529,2760
ID2,0.5576084247235006,1.9312853706209399,1788
AGAP3,0.08681185807194323,1.9246414371332472,2743
GINS2,0.07108973486467636,1.9213573704340907,2694
NGRN,0.05265012245088498,1.9160758321728262,2705
